15,"Cảnh sát giăng kín sân Mỹ Đình bảo vệ trận bán kết AFF Cup","Ngoài 700 cảnh sát cơ động, đặc nhiệm, hàng trăm cảnh sát hình sự, giao thông đã có mặt tại sân Mỹ Đình từ chiều để bảo vệ an ninh trận bán kết AFF Cup lượt về giữa Việt Nam - Indonesia tối ngày 7/12.",'',"http://video.vnexpress.net/tin-tuc/xa-hoi/canh-sat-giang-kin-san-my-dinh-bao-ve-tran-ban-ket-aff-cup-3510172.html","vnexpress_net/Sequence03Still001-1481109587_180x108.jpg"
15,"Không có sinh viên, trường nhận khống gần 2 tỷ đồng phí đào tạo","Hai năm liền không có sinh viên nào thuộc hệ chính quy bậc đại học và cao đẳng ngành Khoa học cây trồng và Lâm nghiệp, tuy nhiên Đại học Kinh tế Nghệ An vẫn báo khống để nhận gần 2 tỷ đồng kinh phí đào tạo.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/giao-duc/khong-co-sinh-vien-truong-nhan-khong-gan-2-ty-dong-phi-dao-tao-3510069.html","vnexpress_net/IMG1614JPG-1481101486_180x108.jpg"
15,"Nhân bánh mì nhiễm khuẩn khiến hơn 100 người ngộ độc ở Huế","Theo cơ quan chức năng, 7 mẫu thực phẩm tại tiệm bánh mì Anh Thi đã nhiễm khuẩn độc hại, làm 123 người nhập viện.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/nhan-banh-mi-nhiem-khuan-khien-hon-100-nguoi-ngo-doc-o-hue-3510084.html","vnexpress_net/1-JPG-1151-1481102434_180x108.jpg"
15,"Sau 5 ngày dân chặn cầu, chủ đầu tư BOT Bến Thủy trình giải pháp giảm phí","Công ty xây dựng Công trình giao thông 4 cho hay sẽ gửi báo cáo đến Bộ Giao thông đề nghị xem xét giảm giá vé cho người dân hai đầu cầu Bến Thủy như trước đây.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/sau-5-ngay-dan-chan-cau-chu-dau-tu-bot-ben-thuy-trinh-giai-phap-giam-phi-3510162.html","vnexpress_net/caubenthuy-1481110849_180x108.jpg"
15,"Người Bình Định, Quảng Ngãi gồng mình gánh lũ","Lũ về dồn dập nhiều đợt trong vòng một tháng khiến hàng nghìn căn nhà ở Bình Định, Quảng Ngãi ngập sâu trong nước.","2016-6-12 0:0:0","http://vnexpress.net/photo/thoi-su/nguoi-binh-dinh-quang-ngai-gong-minh-ganh-lu-3510167.html","vnexpress_net/VNE-MUA-LU-3-1481108232_180x108.jpg"
15,"Xà lan kẹt cứng dưới cầu ở Bình Dương","Chạy qua cầu Ông Cộ (TP Thủ Dầu Một) lúc thuỷ triều lên cao, xà lan nặng hàng chục tấn bị kẹt cabin vào giữa cầu, chặn đường qua lại của các phương tiện đường thuỷ.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/giao-thong/xa-lan-ket-cung-duoi-cau-o-binh-duong-3510177.html","vnexpress_net/salan1-1481111568_180x108.jpg"
15,"Hồ Tây đã được nạo vét hơn 400.000 m3 bùn","Sau truy vấn của Chủ tịch Nguyễn Đức Chung, quận Tây Hồ báo cáo đã nạo vét 440.000 m3 bùn, đổ ở huyện Đông Anh và Thanh Trì.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/ho-tay-da-duoc-nao-vet-hon-400-000-m3-bun-3510134.html","vnexpress_net/chur-tich-Nguyen-Duc-Chung-5682-1481105051_180x108.jpg"
15,"Vietnam Airlines đón hành khách thứ 20 triệu","Vị khách thứ 20 triệu trong năm 2016 của Vietnam Airlines là ông Mamoru Kato, quốc tịch Nhật Bản.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/giao-thong/vietnam-airlines-don-hanh-khach-thu-20-trieu-3510044.html","vnexpress_net/anh1-1481098715_180x108.jpg"
15,"Cuộc đối thoại của em bé vụ thảm sát Bình Hòa với người Hàn Quốc","Về đây nơi những lính Hàn Quốc đã gây ra vụ thảm sát, các anh chị cảm thấy như thế nào, có đau khổ không?, ông Nghĩa đặt câu hỏi với đoàn khách Hàn Quốc. Không khí cuộc gặp rơi vào im lặng.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/cuoc-doi-thoai-cua-em-be-vu-tham-sat-binh-hoa-voi-nguoi-han-quoc-3509639.html","vnexpress_net/ba1-1159-1481085656-7544-14811-9049-4416-1481102602_180x108.jpg"
15,"2 người chết, nhiều khu vực bị chia cắt trong lũ Quảng Ngãi","Lũ đang lên trên các sông từ Quảng Ngãi đến Phú Yên. Trong đợt lũ mới này đã khiến Quảng Ngãi ngập úng trên diện rộng, nhiều khui vực bị chia cắt.",'',"http://video.vnexpress.net/tin-tuc/xa-hoi/2-nguoi-chet-nhieu-khu-vuc-bi-chia-cat-trong-lu-quang-ngai-3509949.html","vnexpress_net/mualu1-1481088582_180x108.jpg"
15,"Đại biểu TP HCM: 'Thu hồi đất không còn là điểm nóng, mà đang sôi'","Dẫn nhiều vụ khiếu kiện trong thu hồi đất ở Khu đô thị Thủ Thiêm, chung cư Cô Giang, Phó đoàn đại biểu Quốc hội TP HCM Phan Nguyễn Như Khuê cho rằng tình hình không chỉ nóng mà thực sự đang sôi vì người dân rất bức xúc.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/dai-bieu-tp-hcm-thu-hoi-dat-khong-con-la-diem-nong-ma-dang-soi-3509938.html","vnexpress_net/phan-nguyen-nhu-khue-6197-1481090172_180x108.jpg"
15,"Giám đốc tự nhận kỷ luật sau vụ chết người vì lọt hố ga","Là đại diện chủ đầu tư dự án, Giám đốc Trung tâm chống ngập TP HCM tự nhận hình thức kỷ luật cảnh cáo vì hố ga công trình đã khiến người đàn ông ngã vào, tử vong.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/giam-doc-tu-nhan-ky-luat-sau-vu-chet-nguoi-vi-lot-ho-ga-3509958.html","vnexpress_net/ho-ga-1-3555-1477044968-6479-1481092383_180x108.jpg"
15,"Ông Nguyễn Hoài Nam: 'Trách nhiệm công an trong vụ cháy quán karaoke chưa rõ'","Giám đốc Công an TP Hà Nội nhận nhiều chất vấn về vụ cháy quán karaoke ở 68 Trần Thái Tông (Cầu Giấy) khiến 13 người chết trong phiên họp HĐND sáng nay.","2016-6-12 0:0:0","http://vnexpress.net/tin-tuc/thoi-su/ong-nguyen-hoai-nam-trach-nhiem-cong-an-trong-vu-chay-quan-karaoke-chua-ro-3509885.html","vnexpress_net/truongbanphapchenguyenhoa546869061481083769-1481085509_180x108.jpg"
